,id_ref,created_ref,valid_ref,size,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,id,created,valid,target_id,classification_system,cell_type,pre_pt_position,post_pt_position,ctr_pt_position
109,212045974,2020-11-04 12:42:44.489581+00:00,t,4592,93734741798802830,864691136118647832,93734741798808763,864691136109062072,110,2022-02-07 19:04:03+00:00,t,212045974,cg_calls,4P,[210524  87716  24030],[210576  87684  24033],[210560  87700  24026]
110,292600286,2020-11-04 07:48:17.879967+00:00,t,3344,99728728900332556,864691136118647832,99728728900339196,864691135335290601,111,2022-02-07 19:04:03+00:00,t,292600286,cg_calls,4P,[254030 181618  19528],[254086 181644  19533],[254090 181610  19528]
111,195833361,2020-11-04 13:40:13.796936+00:00,t,3472,92270810785871741,864691136118647832,92270810785876718,864691135113715609,112,2022-02-07 19:04:03+00:00,t,195833361,cg_calls,INH,[199904 190622  23938],[199936 190630  23942],[199937 190646  23942]
112,239329297,2020-11-04 09:00:47.292238+00:00,t,3096,95087210223006022,864691136118647832,95157578967174641,864691135472982066,113,2022-02-07 19:04:03+00:00,t,239329297,cg_calls,INH,[220670 202788  26986],[220784 202834  26989],[220728 202836  26981]
113,241712622,2020-11-04 10:16:11.670155+00:00,t,2668,95846147788651738,864691136118647832,95846147788649256,864691135342038213,114,2022-02-07 19:04:03+00:00,t,241712622,cg_calls,23P,[226002  90144  24533],[225932  90052  24532],[225956  90124  24536]
114,183058913,2020-11-04 13:38:52.604201+00:00,t,4948,91074061098245811,864691136118647832,91074061098247053,864691135741216619,115,2022-02-07 19:04:03+00:00,t,183058913,cg_calls,5P_IT,[191250 186704  23706],[191268 186806  23707],[191280 186766  23709]
115,244595496,2020-11-04 10:26:44.896444+00:00,t,1024,96210773130583079,864691136118647832,96210773130601374,864691135737342852,116,2022-02-07 19:04:03+00:00,t,244595496,cg_calls,5P_IT,[228662 185094  22712],[228686 185144  22718],[228690 185120  22712]
116,218158789,2020-11-04 10:08:30.973307+00:00,t,2568,93748004724535500,864691136118647832,93748004724530001,864691135479097542,117,2022-02-07 19:04:03+00:00,t,218158789,cg_calls,5P_IT,[210730 186196  24141],[210748 186234  24140],[210728 186218  24142]
117,218158701,2020-11-04 07:42:03.704459+00:00,t,1740,93748004724544945,864691136118647832,93748004724558699,864691135403163890,118,2022-02-07 19:04:03+00:00,t,218158701,cg_calls,INH,[210508 186344  24153],[210642 186422  24160],[210576 186388  24157]
118,196796616,2020-11-04 06:53:57.768871+00:00,t,448,91917798766714275,864691136118647832,91917798766723295,864691135058895771,119,2022-02-07 19:04:03+00:00,t,196796616,cg_calls,INH,[197328 181752  23384],[197252 181704  23395],[197302 181780  23391]
119,283341351,2020-11-04 11:02:19.274230+00:00,t,3040,99152447704227199,864691136118647832,99152447704232833,864691137198032449,120,2022-02-07 19:04:03+00:00,t,283341351,cg_calls,5P_IT,[250238  82202  22349],[250226  82200  22355],[250180  82164  22354]
120,265362766,2020-11-04 07:26:10.547216+00:00,t,13420,97687760978207723,864691136118647832,97687760978214168,864691135374405064,121,2022-02-07 19:04:03+00:00,t,265362766,cg_calls,INH,[239482 179730  23674],[239400 179726  23676],[239420 179730  23676]
121,227419758,2020-11-04 14:33:13.136977+00:00,t,2888,94860641839620859,864691136118647832,94860641839613746,864691136176198406,122,2022-02-07 19:04:03+00:00,t,227419758,cg_calls,23P,[218874  87652  24817],[218784  87600  24813],[218864  87652  24812]
122,216754235,2020-11-04 11:12:50.439317+00:00,t,3400,93888811200776221,864691136118647832,93888811200786075,864691136312128061,123,2022-02-07 19:04:03+00:00,t,216754235,cg_calls,5P_IT,[211786 186918  26158],[211708 186916  26165],[211784 186916  26162]
123,231208821,2020-11-04 13:13:48.701937+00:00,t,2284,95083498968412693,864691136118647832,95083498968414269,864691135570035334,124,2022-02-07 19:04:03+00:00,t,231208821,cg_calls,4P,[220450 174828  23726],[220410 174822  23723],[220410 174840  23729]
124,221208460,2020-11-04 09:30:43.814737+00:00,t,6900,94086447946542436,864691136118647832,94086447946528986,864691136488136466,125,2022-02-07 19:04:03+00:00,t,221208460,cg_calls,23P,[213446  86628  22999],[213518  86660  22995],[213492  86694  22992]
125,245928912,2020-11-04 13:45:52.378320+00:00,t,6148,96338041400341149,864691136118647832,96338110119829885,864691135468474252,126,2022-02-07 19:04:03+00:00,t,245928912,cg_calls,23P,[229562  85170  21392],[229544  85208  21378],[229488  85248  21382]
126,255359111,2020-11-04 14:03:51.144444+00:00,t,6116,96773585913527650,864691136118647832,96773585913538266,864691136444756099,127,2022-02-07 19:04:03+00:00,t,255359111,cg_calls,5P_IT,[232962 184172  24803],[232926 184056  24804],[232944 184124  24800]
127,213420446,2020-11-04 07:26:02.417446+00:00,t,2864,93886199458308631,864691136118647832,93886199458312900,864691135590979083,128,2022-02-07 19:04:03+00:00,t,213420446,cg_calls,5P_IT,[211526 167192  23355],[211600 167230  23356],[211536 167173  23359]
128,251783464,2020-11-04 07:48:09.291556+00:00,t,4112,96704041669047153,864691136118647832,96704041669054614,864691135517620362,129,2022-02-07 19:04:03+00:00,t,251783464,cg_calls,5P_IT,[232340 190282  23913],[232376 190228  23923],[232326 190288  23918]
129,253070472,2020-11-04 12:55:10.589755+00:00,t,3448,96703285687663964,864691136118647832,96703285687666702,864691135616065641,130,2022-02-07 19:04:03+00:00,t,253070472,cg_calls,INH,[232308 184918  23425],[232256 184958  23427],[232298 184964  23424]
130,234610244,2020-11-04 06:53:59.924534+00:00,t,2648,95564260561935176,864691136118647832,95564260561937364,864691135397233697,131,2022-02-07 19:04:03+00:00,t,234610244,cg_calls,INH,[224044  87214  24827],[224190  87098  24830],[224120  87152  24827]
131,264813292,2020-11-04 07:09:12.790885+00:00,t,1700,97405598471301085,864691136118647832,97405598471310745,864691135065918276,132,2022-02-07 19:04:03+00:00,t,264813292,cg_calls,6P,[237114 174720  21213],[237118 174700  21220],[237084 174668  21224]
132,239468953,2020-11-04 13:50:09.287770+00:00,t,2508,95775778775790171,864691136118647832,95705410031601888,864691136601911249,133,2022-02-07 19:04:03+00:00,t,239468953,cg_calls,23P,[225342  90056  22240],[225260  90022  22245],[225290  90066  22247]
133,322926698,2020-11-04 10:42:22.633399+00:00,t,2476,102755272631825513,864691136118647832,102755272631820206,864691135162211117,134,2022-02-07 19:04:03+00:00,t,322926698,cg_calls,5P_IT,[276336 186864  23802],[276370 186748  23792],[276404 186802  23795]
134,220890395,2020-11-04 09:48:41.133575+00:00,t,2272,94086860464680580,864691136118647832,94086860464676204,864691135416758202,135,2022-02-07 19:04:03+00:00,t,220890395,cg_calls,23P,[213246  89570  24504],[213332  89500  24497],[213292  89554  24503]
135,258076713,2020-11-04 09:16:48.273901+00:00,t,2256,96842786091037386,864691136118647832,96842854810509296,864691135104027213,136,2022-02-07 19:04:03+00:00,t,258076713,cg_calls,INH,[233276 175778  22216],[233156 175890  22227],[233220 175797  22222]
136,199953035,2020-11-04 07:03:25.955658+00:00,t,784,92467760940266275,864691136118647832,92467760940269869,864691135701642107,137,2022-02-07 19:04:03+00:00,t,199953035,cg_calls,23P,[201602  84982  24858],[201460  84944  24865],[201540  84932  24862]
137,234836569,2020-11-04 08:18:14.305921+00:00,t,4912,95438778998561708,864691136118647832,95438847718026065,864691136903130734,138,2022-02-07 19:04:03+00:00,t,234836569,cg_calls,5P_IT,[222948 200866  26166],[222892 200908  26157],[222920 200858  26161]
138,289669835,2020-11-04 08:16:53.668208+00:00,t,4212,99941691230007833,864691136118647832,99941691230016859,864691136134417291,139,2022-02-07 19:04:03+00:00,t,289669835,cg_calls,5P_IT,[255658 195550  24806],[255672 195450  24808],[255694 195488  24808]
139,220953742,2020-11-04 10:45:21.574714+00:00,t,6952,94015804525424550,864691136118647832,94015804525437007,864691136124856870,140,2022-02-07 19:04:03+00:00,t,220953742,cg_calls,4P,[212612  84318  24205],[212636  84312  24217],[212618  84286  24210]
140,255261886,2020-11-04 13:07:00.083951+00:00,t,3040,97125291860104634,864691136118647832,97125291860097115,864691136334438067,141,2022-02-07 19:04:03+00:00,t,255261886,cg_calls,5P_IT,[235106 183450  22394],[235204 183488  22389],[235135 183361  22389]
141,249678116,2020-11-04 09:23:49.133501+00:00,t,2700,96549835431479781,864691136118647832,96549835431491437,864691135755911890,142,2022-02-07 19:04:03+00:00,t,249678116,cg_calls,23P,[231196  89854  25805],[231192  89860  25815],[231196  89908  25808]
142,251992040,2020-11-04 10:54:30.413297+00:00,t,6580,96631610870779911,864691136118647832,96631610870794854,864691135502746805,143,2022-02-07 19:04:03+00:00,t,251992040,cg_calls,4P,[231818 175066  20344],[231904 175060  20351],[231852 175102  20353]
143,282677803,2020-11-04 13:52:53.826582+00:00,t,6608,99504222705504019,864691136118647832,99504222705518970,864691135947480161,144,2022-02-07 19:04:03+00:00,t,282677803,cg_calls,INH,[252650  81622  22216],[252614  81708  22227],[252632  81702  22219]
144,225469199,2020-11-04 11:58:17.649949+00:00,t,3760,94860779211669326,864691136118647832,94860779211669283,864691136686104174,145,2022-02-07 19:04:03+00:00,t,225469199,cg_calls,1P,[218690  88654  24491],[218712  88614  24491],[218708  88622  24491]
145,304297026,2020-11-04 10:33:13.158587+00:00,t,2316,99095410605526601,864691136118647832,99095410605518188,864691135582575469,146,2022-02-07 19:04:03+00:00,t,304297026,cg_calls,6P,[249482 181886  22708],[249530 181826  22701],[249486 181841  22701]
146,224176887,2020-11-04 11:26:03.649296+00:00,t,9604,94239899007561280,864691136118647832,94239899007562468,864691135865700828,147,2022-02-07 19:04:03+00:00,t,224176887,cg_calls,5P_IT,[214540 181170  26305],[214516 181268  26304],[214572 181238  26309]
147,211178977,2020-11-04 11:53:06.950710+00:00,t,476,93805797603418276,864691136118647832,93805797603407185,864691135335236585,148,2022-02-07 19:04:03+00:00,t,211178977,cg_calls,5P_IT,[211212  92432  22856],[211300  92412  22857],[211225  92422  22858]
148,224192875,2020-11-04 11:54:26.171046+00:00,t,4404,94520824161492939,864691136118647832,94520824161496343,864691135103967565,149,2022-02-07 19:04:03+00:00,t,224192875,cg_calls,23P,[216270 176894  25893],[216264 177036  25894],[216196 176958  25891]
149,316997455,2020-11-04 08:32:16.906004+00:00,t,3268,101967609653847336,864691136118647832,101967609653852907,864691137020637294,150,2022-02-07 19:04:03+00:00,t,316997455,cg_calls,4P,[270876  85412  21198],[270858  85466  21203],[270884  85430  21198]
150,268717514,2020-11-04 11:18:01.679011+00:00,t,876,98458862025342625,864691136118647832,98458862025340919,864691136312289853,151,2022-02-07 19:04:03+00:00,t,268717514,cg_calls,4P,[244974 157664  22130],[245048 157666  22130],[244958 157681  22126]
151,178885425,2020-11-04 13:46:32.056569+00:00,t,4512,90933323610078382,864691136118647832,90933323610068268,864691135864795006,152,2022-02-07 19:04:03+00:00,t,178885425,cg_calls,5P_IT,[190258 186814  23886],[190204 186906  23885],[190266 186862  23886]
152,252189793,2020-11-04 11:10:49.285872+00:00,t,4060,96350548412347229,864691136118647832,96350548412347284,864691136135505291,153,2022-02-07 19:04:03+00:00,t,252189793,cg_calls,4P,[229486 178058  21919],[229520 178068  21924],[229503 178095  21922]
153,248071639,2020-11-04 08:57:40.762817+00:00,t,984,96773035889448698,864691136118647832,96702667145241489,864691135851598791,154,2022-02-07 19:04:03+00:00,t,248071639,cg_calls,5P_IT,[232518 180322  22902],[232442 180338  22898],[232506 180308  22896]
154,230192582,2020-11-04 07:53:43.825590+00:00,t,8808,94731380638422948,864691136118647832,94731380638411447,864691135428694576,155,2022-02-07 19:04:03+00:00,t,230192582,cg_calls,INH,[217714 173196  26100],[217722 173094  26091],[217685 173170  26087]
155,214916458,2020-11-04 08:21:32.129200+00:00,t,336,93665816498988824,864691136118647832,93665816498981844,864691136577703956,156,2022-02-07 19:04:03+00:00,t,214916458,cg_calls,INH,[210188  98098  26394],[210202  98060  26383],[210228  98080  26392]
156,279851329,2020-11-04 13:45:57.264217+00:00,t,1568,98673954055013092,864691136118647832,98673954055016394,864691135571548397,157,2022-02-07 19:04:03+00:00,t,279851329,cg_calls,5P_IT,[246592 187080  22985],[246494 187130  22995],[246553 187084  22989]
157,235200357,2020-11-04 11:40:32.796916+00:00,t,4772,95580821821666436,864691136118647832,95580821821668622,864691135517620362,158,2022-02-07 19:04:03+00:00,t,235200357,cg_calls,5P_IT,[224146 210582  23849],[224162 210496  23839],[224108 210520  23848]
158,234645548,2020-11-04 14:42:26.838246+00:00,t,4028,95282510975990393,864691136118647832,95282510975988509,864691135565277207,159,2022-02-07 19:04:03+00:00,t,234645548,cg_calls,5P_IT,[221856  85152  27052],[221936  85092  27050],[221906  85110  27053]
159,267132061,2020-11-04 12:09:54.631660+00:00,t,2852,97690166227024579,864691136118647832,97619797482841162,864691135279319201,160,2022-02-07 19:04:03+00:00,t,267132061,cg_calls,5P_PT,[239154 197706  24185],[239094 197766  24197],[239142 197759  24192]
160,302785890,2020-11-04 07:20:34.059140+00:00,t,2164,100995366832888896,864691136118647832,100995366832888863,864691136123937574,161,2022-02-07 19:04:03+00:00,t,302785890,cg_calls,5P_IT,[263552 181664  24052],[263610 181684  24049],[263582 181659  24051]
161,16491702,2020-11-04 08:48:36.404503+00:00,t,820,77482310068549806,864691135785592004,77482310068553265,864691135926421716,162,2022-02-07 19:04:03+00:00,t,16491702,cg_calls,23P,[ 92452 107962  19111],[ 92406 107844  19113],[ 92444 107914  19109]
162,72044452,2020-11-04 08:07:35.552215+00:00,t,3028,82688153827662802,864691135785592004,82688085108137870,864691135954533896,163,2022-02-07 19:04:03+00:00,t,72044452,cg_calls,1P,[130220  96988  17893],[130324  96936  17894],[130254  96978  17895]
163,47214852,2020-11-04 12:52:10.369133+00:00,t,788,80023762476601649,864691135785592004,80023762476599133,864691136422842927,164,2022-02-07 19:04:03+00:00,t,47214852,cg_calls,23P,[110710 168726  19027],[110690 168764  19028],[110712 168734  19026]
164,25321742,2020-11-04 06:49:11.457068+00:00,t,756,78256434772807572,864691135785592004,78256434772815906,864691135701246843,165,2022-02-07 19:04:03+00:00,t,25321742,cg_calls,1P,[ 98090 108422  17722],[ 98048 108310  17730],[ 98120 108390  17727]
165,25914967,2020-11-04 06:58:26.675701+00:00,t,172,78467609993026339,864691135785592004,78467609993027580,864691136673706887,166,2022-02-07 19:04:03+00:00,t,25914967,cg_calls,23P,[ 99586 109030  19557],[ 99528 109106  19561],[ 99508 109092  19558]
166,37385859,2020-11-04 07:20:31.777609+00:00,t,2752,79805097034850487,864691135785592004,79805097034842918,864691136237653308,167,2022-02-07 19:04:03+00:00,t,37385859,cg_calls,23P,[109278 112662  18835],[109424 112696  18823],[109346 112720  18829]
167,34649277,2020-11-04 09:02:56.829540+00:00,t,1288,79041761086911363,864691135785592004,78971392342736163,864691135545405992,168,2022-02-07 19:04:03+00:00,t,34649277,cg_calls,INH,[103476 192478  18509],[103436 192526  18510],[103448 192494  18512]
168,27093411,2020-11-04 13:15:05.793390+00:00,t,4476,78256641132233991,864691135785592004,78256641132251637,864691134884943610,169,2022-02-07 19:04:03+00:00,t,27093411,cg_calls,INH,[ 98048 110278  18947],[ 98036 110216  18954],[ 98048 110246  18951]
169,44246423,2020-11-04 13:26:22.234612+00:00,t,316,80226278640451599,864691135785592004,80226278640446982,864691135989317632,170,2022-02-07 19:04:03+00:00,t,44246423,cg_calls,23P,[112462 105072  18128],[112448 105130  18128],[112426 105120  18128]
170,25324648,2020-11-04 09:42:05.563085+00:00,t,1808,78608141054796524,864691135785592004,78537772310547837,864691135293899788,171,2022-02-07 19:04:03+00:00,t,25324648,cg_calls,23P,[100438 107402  17678],[100370 107412  17670],[100430 107362  17674]
171,34308046,2020-11-04 08:17:23.076512+00:00,t,3116,79252661094079952,864691135785592004,79252661094081834,864691135726211903,172,2022-02-07 19:04:03+00:00,t,34308046,cg_calls,5P_PT,[105234 191146  18173],[105300 191026  18172],[105260 191072  18177]
172,44820846,2020-11-04 06:58:28.337443+00:00,t,5624,80015653377206812,864691135785592004,80015653377199611,864691135991786433,173,2022-02-07 19:04:03+00:00,t,44820846,cg_calls,23P,[111012 108708  17670],[111018 108682  17668],[111034 108676  17672]
173,59134259,2020-11-04 06:52:04.574407+00:00,t,7524,81353072169212981,864691135785592004,81423440913412839,864691136004987594,174,2022-02-07 19:04:03+00:00,t,59134259,cg_calls,23P,[120856 111634  20433],[120978 111700  20435],[120924 111696  20441]
174,37597719,2020-11-04 11:41:10.073096+00:00,t,2032,79593028729701377,864691135785592004,79593028729701445,864691136926331722,175,2022-02-07 19:04:03+00:00,t,37597719,cg_calls,23P,[108048 105664  18905],[107972 105646  18907],[107970 105618  18906]
175,48144625,2020-11-04 10:43:48.649791+00:00,t,2336,80450579012806527,864691135785592004,80450579012795385,864691136371215240,176,2022-02-07 19:04:03+00:00,t,48144625,cg_calls,INH,[113912 203172  18400],[113800 203156  18393],[113866 203210  18398]
176,44695367,2020-11-04 08:14:06.775278+00:00,t,6272,80015584657618397,864691135785592004,80015584657612012,864691136237654844,177,2022-02-07 19:04:03+00:00,t,44695367,cg_calls,23P,[110920 107888  17569],[110878 107884  17561],[110956 107828  17565]
177,20301955,2020-11-04 09:25:26.024748+00:00,t,1104,77623047355868513,864691135785592004,77623047355850383,864691135657323667,178,2022-02-07 19:04:03+00:00,t,20301955,cg_calls,23P,[ 93586 108202  17861],[ 93632 108180  17850],[ 93616 108212  17853]
178,21185113,2020-11-04 07:24:37.723667+00:00,t,5804,77975578204308811,864691135785592004,77975578204303824,864691135516630227,179,2022-02-07 19:04:03+00:00,t,21185113,cg_calls,INH,[ 96150 113298  17215],[ 96132 113280  17209],[ 96048 113288  17219]
